Satellite,Date,Location,NDVI,SMI,Avg_rainfall
AMSR-E,01/10/19,Anantapur,0.09948663,0.10205626260760424,0.11676949336830915
MODIS,01/10/19,Anantapur,0.09948663,0.10205626260760424,0.012776258072813313
Landsat,01/10/19,Anantapur,0.09948663,0.10205626260760424,0.5758793534782776
Sentinel-2,01/10/19,Anantapur,0.09948663,0.10205626260760424,0.5758793534782776
SMAP,01/11/19,Anantapur,0.1682956287698333,0.231944814,0.012776258072813313
AMSR-E,01/11/19,Anantapur,0.1682956287698333,0.231944814,0.012776258072813313
MODIS,01/11/19,Anantapur,0.1682956287698333,0.231944814,0.9999999999999999
Landsat,01/11/19,Anantapur,0.1682956287698333,0.231944814,0.012776258072813313
Sentinel-2,01/11/19,Anantapur,0.1682956287698333,0.231944814,0.012776258072813313
Sentinel-2,01/12/19,Anantapur,0.20127088457574474,0.3008940431842517,0.012776258072813313
Landsat,01/12/19,Anantapur,0.20127088457574474,0.3008940431842517,0.012776258072813313
MODIS,01/12/19,Anantapur,0.20127088457574474,0.3008940431842517,0.11676949336830915
AMSR-E,01/12/19,Anantapur,0.20127088457574474,0.3008940431842517,0.9999999999999999
SMAP,01/12/19,Anantapur,0.20127088457574474,0.3008940431842517,0.012776258072813313
MODIS,01/01/20,Anantapur,0.395164241,0.6894257692581145,0.11676949336830915
Sentinel-2,01/01/20,Anantapur,0.395164241,0.6894257692581145,0.012776258072813313
Landsat,01/01/20,Anantapur,0.395164241,0.6894257692581145,0.012776258072813313
SMAP,01/01/20,Anantapur,0.395164241,0.6894257692581145,0.9999999999999999
AMSR-E,01/01/20,Anantapur,0.395164241,0.6894257692581145,0.012776258072813313
AMSR-E,01/02/20,Anantapur,0.092285305,0.077486638,0.012776258072813313
SMAP,01/02/20,Anantapur,0.092285305,0.077486638,0.012776258072813313
Landsat,01/02/20,Anantapur,0.092285305,0.077486638,0.9999999999999999
Sentinel-2,01/02/20,Anantapur,0.092285305,0.077486638,0.012776258072813313
MODIS,01/02/20,Anantapur,0.092285305,0.077486638,0.11676949336830915
AMSR-E,01/03/20,Anantapur,0.4673571738829512,0.8120942833014818,0.29682568664504116
SMAP,01/03/20,Anantapur,0.4673571738829512,0.8120942833014818,0.012776258072813313
Landsat,01/03/20,Anantapur,0.4673571738829512,0.8120942833014818,0.9999999999999999
Sentinel-2,01/03/20,Anantapur,0.4673571738829512,0.8120942833014818,0.9999999999999999
MODIS,01/03/20,Anantapur,0.4673571738829512,0.8120942833014818,0
MODIS,01/04/20,Anantapur,0.19657325740970372,0.2922915466595534,0.012776258072813313
Landsat,01/04/20,Anantapur,0.19657325740970372,0.2922915466595534,0.012776258072813313
Sentinel-2,01/04/20,Anantapur,0.19657325740970372,0.2922915466595534,0.012776258072813313
SMAP,01/04/20,Anantapur,0.19657325740970372,0.2922915466595534,0.012776258072813313
AMSR-E,01/04/20,Anantapur,0.19657325740970372,0.2922915466595534,0.012776258072813313
MODIS,01/05/20,Anantapur,0.3672750835785149,0.6483513418812109,0
Landsat,01/05/20,Anantapur,0.3672750835785149,0.6483513418812109,0.9999999999999999
Sentinel-2,01/05/20,Anantapur,0.3672750835785149,0.6483513418812109,0.9999999999999999
SMAP,01/05/20,Anantapur,0.3672750835785149,0.6483513418812109,0.9999999999999999
AMSR-E,01/05/20,Anantapur,0.3672750835785149,0.6483513418812109,0.5758793534782776
AMSR-E,01/06/20,Anantapur,0.357088081,0.6294633691633825,0.29682568664504116
SMAP,01/06/20,Anantapur,0.357088081,0.6294633691633825,0.9999999999999999
Sentinel-2,01/06/20,Anantapur,0.357088081,0.6294633691633825,0.5758793534782776
Landsat,01/06/20,Anantapur,0.357088081,0.6294633691633825,0.9999999999999999
MODIS,01/06/20,Anantapur,0.357088081,0.6294633691633825,0.5758793534782776
AMSR-E,01/07/20,Anantapur,0.5134787630653195,0.9379328012473563,0.012776258072813313
SMAP,01/07/20,Anantapur,0.5134787630653195,0.9379328012473563,0.012776258072813313
Sentinel-2,01/07/20,Anantapur,0.5134787630653195,0.9379328012473563,0.012776258072813313
Landsat,01/07/20,Anantapur,0.5134787630653195,0.9379328012473563,0.012776258072813313
MODIS,01/07/20,Anantapur,0.5134787630653195,0.9379328012473563,0.012776258072813313
AMSR-E,01/08/20,Anantapur,0.10656565072216159,0.10168836381614856,0.012776258072813313
SMAP,01/08/20,Anantapur,0.10656565072216159,0.10168836381614856,0.012776258072813313
Landsat,01/08/20,Anantapur,0.10656565072216159,0.10168836381614856,0.11676949336830915
Sentinel-2,01/08/20,Anantapur,0.10656565072216159,0.10168836381614856,0.11676949336830915
MODIS,01/08/20,Anantapur,0.10656565072216159,0.10168836381614856,0.012776258072813313
AMSR-E,01/09/20,Anantapur,0.053822249,0.013661684286599928,0
SMAP,01/09/20,Anantapur,0.053822249,0.013661684286599928,0.9999999999999999
Landsat,01/09/20,Anantapur,0.053822249,0.013661684286599928,0.9999999999999999
Sentinel-2,01/09/20,Anantapur,0.053822249,0.013661684286599928,0.012776258072813313
MODIS,01/09/20,Anantapur,0.053822249,0.013661684286599928,0.5758793534782776
SMAP,01/10/20,Anantapur,0.6068431906417989,0.9999982840728037,0.012776258072813313
AMSR-E,01/10/20,Anantapur,0.6068431906417989,0.9999982840728037,0.012776258072813313
MODIS,01/10/20,Anantapur,0.6068431906417989,0.9999982840728037,0.012776258072813313
Sentinel-2,01/10/20,Anantapur,0.6068431906417989,0.9999982840728037,0.012776258072813313
Landsat,01/10/20,Anantapur,0.6068431906417989,0.9999982840728037,0.012776258072813313
SMAP,01/11/20,Anantapur,0.1106730776496708,0.11053526622486459,0.29682568664504116
AMSR-E,01/11/20,Anantapur,0.1106730776496708,0.11053526622486459,0.9999999999999999
MODIS,01/11/20,Anantapur,0.1106730776496708,0.11053526622486459,0.9999999999999999
Sentinel-2,01/11/20,Anantapur,0.1106730776496708,0.11053526622486459,0.5758793534782776
Landsat,01/11/20,Anantapur,0.1106730776496708,0.11053526622486459,0.5758793534782776
Landsat,01/12/20,Anantapur,0.045682739,0.00479119,0.29682568664504116
Sentinel-2,01/12/20,Anantapur,0.045682739,0.00479119,0.29682568664504116
MODIS,01/12/20,Anantapur,0.045682739,0.00479119,0.9999999999999999
AMSR-E,01/12/20,Anantapur,0.045682739,0.00479119,0.9999999999999999
SMAP,01/12/20,Anantapur,0.045682739,0.00479119,0.5758793534782776
AMSR-E,01/01/21,Anantapur,0.052879223,0.006940566,0
SMAP,01/01/21,Anantapur,0.052879223,0.006940566,0.9999999999999999
Landsat,01/01/21,Anantapur,0.052879223,0.006940566,0.9999999999999999
Sentinel-2,01/01/21,Anantapur,0.052879223,0.006940566,0.012776258072813313
MODIS,01/01/21,Anantapur,0.052879223,0.006940566,0.5758793534782776
MODIS,01/02/21,Anantapur,0.07813423,0.04399885,0.29682568664504116
Sentinel-2,01/02/21,Anantapur,0.07813423,0.04399885,0
Landsat,01/02/21,Anantapur,0.07813423,0.04399885,0.9999999999999999
SMAP,01/02/21,Anantapur,0.07813423,0.04399885,0.9999999999999999
AMSR-E,01/02/21,Anantapur,0.07813423,0.04399885,0
MODIS,01/03/21,Anantapur,0.3658200123600975,0.6433919859634798,0.012776258072813313
Sentinel-2,01/03/21,Anantapur,0.3658200123600975,0.6433919859634798,0.012776258072813313
Landsat,01/03/21,Anantapur,0.3658200123600975,0.6433919859634798,0.012776258072813313
SMAP,01/03/21,Anantapur,0.3658200123600975,0.6433919859634798,0.012776258072813313
AMSR-E,01/03/21,Anantapur,0.3658200123600975,0.6433919859634798,0.11676949336830915
AMSR-E,01/04/21,Anantapur,0.3234692349301141,0.5575529581952794,0
SMAP,01/04/21,Anantapur,0.3234692349301141,0.5575529581952794,0
Sentinel-2,01/04/21,Anantapur,0.3234692349301141,0.5575529581952794,0.9999999999999999
Landsat,01/04/21,Anantapur,0.3234692349301141,0.5575529581952794,0.012776258072813313
MODIS,01/04/21,Anantapur,0.3234692349301141,0.5575529581952794,0.9999999999999999
AMSR-E,01/05/21,Anantapur,0.2603775761855532,0.4266933886105678,0.11676949336830915
SMAP,01/05/21,Anantapur,0.2603775761855532,0.4266933886105678,0.11676949336830915
Sentinel-2,01/05/21,Anantapur,0.2603775761855532,0.4266933886105678,0.11676949336830915
Landsat,01/05/21,Anantapur,0.2603775761855532,0.4266933886105678,0.11676949336830915
MODIS,01/05/21,Anantapur,0.2603775761855532,0.4266933886105678,0.012776258072813313
MODIS,01/06/21,Anantapur,0.14032219751321864,0.17298631294945777,0.012776258072813313
Landsat,01/06/21,Anantapur,0.14032219751321864,0.17298631294945777,0.11676949336830915
Sentinel-2,01/06/21,Anantapur,0.14032219751321864,0.17298631294945777,0.012776258072813313
SMAP,01/06/21,Anantapur,0.14032219751321864,0.17298631294945777,0.11676949336830915
AMSR-E,01/06/21,Anantapur,0.14032219751321864,0.17298631294945777,0.11676949336830915
MODIS,01/07/21,Anantapur,0.44721815761303446,0.8120532900949203,0.11676949336830915
Landsat,01/07/21,Anantapur,0.44721815761303446,0.8120532900949203,0.9999999999999999
Sentinel-2,01/07/21,Anantapur,0.44721815761303446,0.8120532900949203,0.9999999999999999
SMAP,01/07/21,Anantapur,0.44721815761303446,0.8120532900949203,0.012776258072813313
AMSR-E,01/07/21,Anantapur,0.44721815761303446,0.8120532900949203,0
MODIS,01/08/21,Anantapur,0.2737259083303629,0.4501962598635698,0
Sentinel-2,01/08/21,Anantapur,0.2737259083303629,0.4501962598635698,0.9999999999999999
Landsat,01/08/21,Anantapur,0.2737259083303629,0.4501962598635698,0.9999999999999999
SMAP,01/08/21,Anantapur,0.2737259083303629,0.4501962598635698,0.5758793534782776
AMSR-E,01/08/21,Anantapur,0.2737259083303629,0.4501962598635698,0.9999999999999999
MODIS,01/09/21,Anantapur,0.23875069997532403,0.3811741521874578,0.11676949336830915
Sentinel-2,01/09/21,Anantapur,0.23875069997532403,0.3811741521874578,0.012776258072813313
Landsat,01/09/21,Anantapur,0.23875069997532403,0.3811741521874578,0.012776258072813313
SMAP,01/09/21,Anantapur,0.23875069997532403,0.3811741521874578,0.012776258072813313
AMSR-E,01/09/21,Anantapur,0.23875069997532403,0.3811741521874578,0.012776258072813313
Landsat,01/10/21,Anantapur,0.23089054847942106,0.3644679054774137,0
Sentinel-2,01/10/21,Anantapur,0.23089054847942106,0.3644679054774137,0
MODIS,01/10/21,Anantapur,0.23089054847942106,0.3644679054774137,0.11676949336830915
AMSR-E,01/10/21,Anantapur,0.23089054847942106,0.3644679054774137,0.012776258072813313
SMAP,01/10/21,Anantapur,0.23089054847942106,0.3644679054774137,0
Landsat,01/11/21,Anantapur,0.074725945,0.039530859,0.11676949336830915
Sentinel-2,01/11/21,Anantapur,0.074725945,0.039530859,0.012776258072813313
MODIS,01/11/21,Anantapur,0.074725945,0.039530859,0.012776258072813313
AMSR-E,01/11/21,Anantapur,0.074725945,0.039530859,0.9999999999999999
SMAP,01/11/21,Anantapur,0.074725945,0.039530859,0.11676949336830915
SMAP,01/12/21,Anantapur,0.29659407190920345,0.5030955153283801,0.11676949336830915
AMSR-E,01/12/21,Anantapur,0.29659407190920345,0.5030955153283801,0.012776258072813313
MODIS,01/12/21,Anantapur,0.29659407190920345,0.5030955153283801,0.9999999999999999
Sentinel-2,01/12/21,Anantapur,0.29659407190920345,0.5030955153283801,0.11676949336830915
Landsat,01/12/21,Anantapur,0.29659407190920345,0.5030955153283801,0.11676949336830915
SMAP,01/01/22,Anantapur,0.6149087032386592,0.9999935598800997,0.012776258072813313
AMSR-E,01/01/22,Anantapur,0.6149087032386592,0.9999935598800997,0.012776258072813313
MODIS,01/01/22,Anantapur,0.6149087032386592,0.9999935598800997,0.9999999999999999
Landsat,01/01/22,Anantapur,0.6149087032386592,0.9999935598800997,0.012776258072813313
Sentinel-2,01/01/22,Anantapur,0.6149087032386592,0.9999935598800997,0.012776258072813313
Sentinel-2,01/02/22,Anantapur,0.051992034,0.007534335,0.012776258072813313
Landsat,01/02/22,Anantapur,0.051992034,0.007534335,0.012776258072813313
MODIS,01/02/22,Anantapur,0.051992034,0.007534335,0.012776258072813313
AMSR-E,01/02/22,Anantapur,0.051992034,0.007534335,0.9999999999999999
SMAP,01/02/22,Anantapur,0.051992034,0.007534335,0.012776258072813313
Sentinel-2,01/03/22,Anantapur,0.4447187067415094,0.7700584887886066,0.29682568664504116
Landsat,01/03/22,Anantapur,0.4447187067415094,0.7700584887886066,0.29682568664504116
MODIS,01/03/22,Anantapur,0.4447187067415094,0.7700584887886066,0
AMSR-E,01/03/22,Anantapur,0.4447187067415094,0.7700584887886066,0.9999999999999999
SMAP,01/03/22,Anantapur,0.4447187067415094,0.7700584887886066,0.9999999999999999
SMAP,01/04/22,Anantapur,0.5378330751987055,0.9051851374852651,0.012776258072813313
AMSR-E,01/04/22,Anantapur,0.5378330751987055,0.9051851374852651,0.012776258072813313
MODIS,01/04/22,Anantapur,0.5378330751987055,0.9051851374852651,0.012776258072813313
Sentinel-2,01/04/22,Anantapur,0.5378330751987055,0.9051851374852651,0.012776258072813313
Landsat,01/04/22,Anantapur,0.5378330751987055,0.9051851374852651,0.012776258072813313
SMAP,01/05/22,Anantapur,0.452078154,0.7968080904030377,0.29682568664504116
AMSR-E,01/05/22,Anantapur,0.452078154,0.7968080904030377,0.9999999999999999
MODIS,01/05/22,Anantapur,0.452078154,0.7968080904030377,0.9999999999999999
Sentinel-2,01/05/22,Anantapur,0.452078154,0.7968080904030377,0.9999999999999999
Landsat,01/05/22,Anantapur,0.452078154,0.7968080904030377,0.5758793534782776
Landsat,01/06/22,Anantapur,0.11184167191019566,0.11261395380493032,0.29682568664504116
Sentinel-2,01/06/22,Anantapur,0.11184167191019566,0.11261395380493032,0.11676949336830915
MODIS,01/06/22,Anantapur,0.11184167191019566,0.11261395380493032,0.9999999999999999
AMSR-E,01/06/22,Anantapur,0.11184167191019566,0.11261395380493032,0.9999999999999999
SMAP,01/06/22,Anantapur,0.11184167191019566,0.11261395380493032,0.9999999999999999
Landsat,01/07/22,Anantapur,0.6065981946733437,0.973298723,0.012776258072813313
Sentinel-2,01/07/22,Anantapur,0.6065981946733437,0.973298723,0.012776258072813313
MODIS,01/07/22,Anantapur,0.6065981946733437,0.973298723,0.012776258072813313
AMSR-E,01/07/22,Anantapur,0.6065981946733437,0.973298723,0.012776258072813313
SMAP,01/07/22,Anantapur,0.6065981946733437,0.973298723,0.012776258072813313
Sentinel-2,01/08/22,Anantapur,0.2086234798123764,0.317676423,0.012776258072813313
Landsat,01/08/22,Anantapur,0.2086234798123764,0.317676423,0.012776258072813313
MODIS,01/08/22,Anantapur,0.2086234798123764,0.317676423,0.012776258072813313
AMSR-E,01/08/22,Anantapur,0.2086234798123764,0.317676423,0.012776258072813313
SMAP,01/08/22,Anantapur,0.2086234798123764,0.317676423,0.012776258072813313
Sentinel-2,01/09/22,Anantapur,0.18314748496624286,0.2624854909677371,0
Landsat,01/09/22,Anantapur,0.18314748496624286,0.2624854909677371,0
MODIS,01/09/22,Anantapur,0.18314748496624286,0.2624854909677371,0.9999999999999999
AMSR-E,01/09/22,Anantapur,0.18314748496624286,0.2624854909677371,0.9999999999999999
SMAP,01/09/22,Anantapur,0.18314748496624286,0.2624854909677371,0.5758793534782776
MODIS,01/10/22,Anantapur,0.1291542715052215,0.14945476414062084,0.012776258072813313
Landsat,01/10/22,Anantapur,0.1291542715052215,0.14945476414062084,0.012776258072813313
Sentinel-2,01/10/22,Anantapur,0.1291542715052215,0.14945476414062084,0.012776258072813313
SMAP,01/10/22,Anantapur,0.1291542715052215,0.14945476414062084,0.012776258072813313
AMSR-E,01/10/22,Anantapur,0.1291542715052215,0.14945476414062084,0.012776258072813313
MODIS,01/11/22,Anantapur,0.064001704,0.023501747926655832,0
Landsat,01/11/22,Anantapur,0.064001704,0.023501747926655832,0.9999999999999999
Sentinel-2,01/11/22,Anantapur,0.064001704,0.023501747926655832,0.012776258072813313
SMAP,01/11/22,Anantapur,0.064001704,0.023501747926655832,0.9999999999999999
AMSR-E,01/11/22,Anantapur,0.064001704,0.023501747926655832,0.5758793534782776
AMSR-E,01/12/22,Anantapur,0.6051057266817819,0.9997764564568883,0.29682568664504116
SMAP,01/12/22,Anantapur,0.6051057266817819,0.9997764564568883,0.9999999999999999
Sentinel-2,01/12/22,Anantapur,0.6051057266817819,0.9997764564568883,0.9999999999999999
Landsat,01/12/22,Anantapur,0.6051057266817819,0.9997764564568883,0.9999999999999999
MODIS,01/12/22,Anantapur,0.6051057266817819,0.9997764564568883,0
Sentinel-2,01/01/23,Anantapur,0.036303762,0.001159691,0
Landsat,01/01/23,Anantapur,0.036303762,0.001159691,0
MODIS,01/01/23,Anantapur,0.036303762,0.001159691,0.9999999999999999
AMSR-E,01/01/23,Anantapur,0.036303762,0.001159691,0.9999999999999999
SMAP,01/01/23,Anantapur,0.036303762,0.001159691,0.5758793534782776
SMAP,01/02/23,Anantapur,0.038817580713255716,0.001647475,0
AMSR-E,01/02/23,Anantapur,0.038817580713255716,0.001647475,0.9999999999999999
MODIS,01/02/23,Anantapur,0.038817580713255716,0.001647475,0.9999999999999999
Landsat,01/02/23,Anantapur,0.038817580713255716,0.001647475,0
Sentinel-2,01/02/23,Anantapur,0.038817580713255716,0.001647475,0
SMAP,01/03/23,Anantapur,0.374377081,0.6600141601635845,0.012776258072813313
AMSR-E,01/03/23,Anantapur,0.374377081,0.6600141601635845,0.012776258072813313
MODIS,01/03/23,Anantapur,0.374377081,0.6600141601635845,0.012776258072813313
Landsat,01/03/23,Anantapur,0.374377081,0.6600141601635845,0.11676949336830915
Sentinel-2,01/03/23,Anantapur,0.374377081,0.6600141601635845,0.11676949336830915
Landsat,01/04/23,Anantapur,0.11680477355240902,0.12425040866030176,0
Sentinel-2,01/04/23,Anantapur,0.11680477355240902,0.12425040866030176,0
MODIS,01/04/23,Anantapur,0.11680477355240902,0.12425040866030176,0
AMSR-E,01/04/23,Anantapur,0.11680477355240902,0.12425040866030176,0
SMAP,01/04/23,Anantapur,0.11680477355240902,0.12425040866030176,0
Landsat,01/05/23,Anantapur,0.265283525,0.4329263449146111,0.012776258072813313
Sentinel-2,01/05/23,Anantapur,0.265283525,0.4329263449146111,0.012776258072813313
MODIS,01/05/23,Anantapur,0.265283525,0.4329263449146111,0.012776258072813313
AMSR-E,01/05/23,Anantapur,0.265283525,0.4329263449146111,0.11676949336830915
SMAP,01/05/23,Anantapur,0.265283525,0.4329263449146111,0.5758793534782776
SMAP,01/06/23,Anantapur,0.08043719,0.051217279,0.012776258072813313
AMSR-E,01/06/23,Anantapur,0.08043719,0.051217279,0.11676949336830915
MODIS,01/06/23,Anantapur,0.08043719,0.051217279,0.012776258072813313
Sentinel-2,01/06/23,Anantapur,0.08043719,0.051217279,0.11676949336830915
Landsat,01/06/23,Anantapur,0.08043719,0.051217279,0.5758793534782776
SMAP,01/07/23,Anantapur,0.2812044762798421,0.4607218514167454,0.11676949336830915
AMSR-E,01/07/23,Anantapur,0.2812044762798421,0.4607218514167454,0.9999999999999999
MODIS,01/07/23,Anantapur,0.2812044762798421,0.4607218514167454,0.5758793534782776
Sentinel-2,01/07/23,Anantapur,0.2812044762798421,0.4607218514167454,0.5758793534782776
Landsat,01/07/23,Anantapur,0.2812044762798421,0.4607218514167454,0
SMAP,01/08/23,Anantapur,0.11483466161244567,0.1184773459072183,0.11676949336830915
AMSR-E,01/08/23,Anantapur,0.11483466161244567,0.1184773459072183,0
MODIS,01/08/23,Anantapur,0.11483466161244567,0.1184773459072183,0
Landsat,01/08/23,Anantapur,0.11483466161244567,0.1184773459072183,0.9999999999999999
Sentinel-2,01/08/23,Anantapur,0.11483466161244567,0.1184773459072183,0.5758793534782776
SMAP,01/09/23,Anantapur,0.26839954359959195,0.4424560225205447,0.012776258072813313
AMSR-E,01/09/23,Anantapur,0.26839954359959195,0.4424560225205447,0.012776258072813313
MODIS,01/09/23,Anantapur,0.26839954359959195,0.4424560225205447,0.11676949336830915
Landsat,01/09/23,Anantapur,0.26839954359959195,0.4424560225205447,0.012776258072813313
Sentinel-2,01/09/23,Anantapur,0.26839954359959195,0.4424560225205447,0.012776258072813313
AMSR-E,01/10/23,Anantapur,0.45890476884711734,0.8469914033641138,0
SMAP,01/10/23,Anantapur,0.45890476884711734,0.8469914033641138,0
Sentinel-2,01/10/23,Anantapur,0.45890476884711734,0.8469914033641138,0.9999999999999999
Landsat,01/10/23,Anantapur,0.45890476884711734,0.8469914033641138,0.012776258072813313
MODIS,01/10/23,Anantapur,0.45890476884711734,0.8469914033641138,0.5758793534782776
AMSR-E,01/11/23,Anantapur,0.15585249056776782,0.20524771506626524,0.11676949336830915
SMAP,01/11/23,Anantapur,0.15585249056776782,0.20524771506626524,0.012776258072813313
Sentinel-2,01/11/23,Anantapur,0.15585249056776782,0.20524771506626524,0.012776258072813313
Landsat,01/11/23,Anantapur,0.15585249056776782,0.20524771506626524,0.9999999999999999
MODIS,01/11/23,Anantapur,0.15585249056776782,0.20524771506626524,0.012776258072813313
MODIS,01/12/23,Anantapur,0.5995073293411289,1,0.012776258072813313
Landsat,01/12/23,Anantapur,0.5995073293411289,1,0.012776258072813313
Sentinel-2,01/12/23,Anantapur,0.5995073293411289,1,0.012776258072813313
SMAP,01/12/23,Anantapur,0.5995073293411289,1,0.9999999999999999
AMSR-E,01/12/23,Anantapur,0.5995073293411289,1,0.11676949336830915
Landsat,01/01/24,Anantapur,0.3456336926163377,0.6064310247582119,0.11676949336830915
Sentinel-2,01/01/24,Anantapur,0.3456336926163377,0.6064310247582119,0.012776258072813313
MODIS,01/01/24,Anantapur,0.3456336926163377,0.6064310247582119,0.012776258072813313
AMSR-E,01/01/24,Anantapur,0.3456336926163377,0.6064310247582119,0.9999999999999999
SMAP,01/01/24,Anantapur,0.3456336926163377,0.6064310247582119,0.11676949336830915
SMAP,01/02/24,Anantapur,0.050505255,0.00889315,0.11676949336830915
AMSR-E,01/02/24,Anantapur,0.050505255,0.00889315,0.11676949336830915
MODIS,01/02/24,Anantapur,0.050505255,0.00889315,0.9999999999999999
Sentinel-2,01/02/24,Anantapur,0.050505255,0.00889315,0.11676949336830915
Landsat,01/02/24,Anantapur,0.050505255,0.00889315,0.11676949336830915
SMAP,01/03/24,Anantapur,0.043746656990038005,0.003224285,0
AMSR-E,01/03/24,Anantapur,0.043746656990038005,0.003224285,0
MODIS,01/03/24,Anantapur,0.043746656990038005,0.003224285,0.9999999999999999
Sentinel-2,01/03/24,Anantapur,0.043746656990038005,0.003224285,0
Landsat,01/03/24,Anantapur,0.043746656990038005,0.003224285,0
Sentinel-2,01/04/24,Anantapur,0.458529862,0.79008453,0.11676949336830915
Landsat,01/04/24,Anantapur,0.458529862,0.79008453,0.012776258072813313
MODIS,01/04/24,Anantapur,0.458529862,0.79008453,0.012776258072813313
AMSR-E,01/04/24,Anantapur,0.458529862,0.79008453,0.11676949336830915
SMAP,01/04/24,Anantapur,0.458529862,0.79008453,0.012776258072813313
Sentinel-2,01/05/24,Anantapur,0.088148127,0.067073481,0
Landsat,01/05/24,Anantapur,0.088148127,0.067073481,0
MODIS,01/05/24,Anantapur,0.088148127,0.067073481,0.9999999999999999
AMSR-E,01/05/24,Anantapur,0.088148127,0.067073481,0.9999999999999999
SMAP,01/05/24,Anantapur,0.088148127,0.067073481,0.5758793534782776
SMAP,01/06/24,Anantapur,0.1126261984637792,0.11502972655600038,0
AMSR-E,01/06/24,Anantapur,0.1126261984637792,0.11502972655600038,0.9999999999999999
MODIS,01/06/24,Anantapur,0.1126261984637792,0.11502972655600038,0.9999999999999999
Landsat,01/06/24,Anantapur,0.1126261984637792,0.11502972655600038,0.5758793534782776
Sentinel-2,01/06/24,Anantapur,0.1126261984637792,0.11502972655600038,0
